54332020097905,ABRIR AM ,MEDIDOR - ENCONTRADO,MEDIDOR - INSTALADO,CHAVE DE AFERIÇÃO ENCONTRADA,CHAVE DE AFERIÇÃO INSTALADA,TC´S ENCONTRADO,TC´S INSTALADOS,TROCA DA CAIXA ,POLO,EQUIPE,DATA DO SERVIÇO,HORÁRIO INÍCIO,HORÁRIO FIM,OBSERVAÇÃO,COLABORADORA (BAIXA),DATA DA BAIXA,NOTA,AM/REMANEJO,ANEXO,OBS,FAIXA
2000590230,S/PLACA ,34100002444,38110004130,S/CHAVE,NÃO,SIM,NÃO,NÃO,REDENÇÃO,RED710,31/05/2024,09:23,10:30,INSTALAÇÃO SEM MD E SEM CHAVE DE AFERIÇAÕ INSTALAÇÃO FOI NORMALIZADA COM A IMPLANTAÇÃO DO EASY TRAFO ,BRENDA,31/05/2024,1104613061,1104613335,,,
2000592624,S/PLACA,32020026897,38110005536,NÃO,NÃO,NÃO,NÃO,NÃO,REDENÇÃO,RED710,19/06/2024,14:53,15:45,"INSTALAÇÃO SEM CABO, MD, CAIXA E CHAFE DE AFERIÇÃO INSTALAÇÃO FOI NORMALIZADA COM IMPLANTAÇÃO DO EASY TRAFO",BRENDA,19/06/2024,1105545263,1105545787,,,
2000594778,IF987,32020033133,34100003971,SIM,NÃO,NÃO,NÃO,SIM,REDENÇÃO,RED710,19/06/2024,15:53,16:30,INSTALAÇÃO COM MD COM DEFEITO INSTALAÇÃO FOI NORMALIZADA COM A SUBSTITUIÇÃO MD ,BRENDA,19/06/2024,1105547539,,,,
2000589350,BZ777,32020028490,34100002851,55120800154,NÃO,SIM,NÃO,NÃO,REDENÇÃO,RED710,20/06/2024,08:30,09:31,INSTALAÇÃO COM A CAIXA QUEBRADA E MD COM DISPLAY DANIFICADO INSTALAÇÃO FOI NORMALIZADA COM A SUBSTITUIÇÃO DA CAIXA E DO MD.,BRENDA,24/06/2024,1105717965,,,,
2000480000,S/PLACA,31110097851,34050023119,55090805281,NÃO,NÃO,NÃO,NÃO,PARAUAPEBAS,PAP706,20/06/2024,10:41,11:10,INSTALAÇÃO COM O MD COM DISPLAY APAGADA A INSTALAÇÃO FOI NORMALIZADA COM A SUBSTITUIÇÃO DO MD,BRENDA,20/06/2024,1105586011,,,,
2000453677,CD606,37070091055,SEM TROCA,S/CHAVE,55090803968,SIM,NÃO,NÃO,MARABÁ,MAB701,20/06/2024,10:59,11:35,"CAIXA PADRÃO QUEBRADA, MEDIDOR FOIRA DO ÂNGULO DE LEITURA E CHAVE DE AFERIÇÃO NÃO INSTALADA NO SISTEMA. FOI NORMALIZADO COM A TROCA DA CAIXA, AJUSTE DO MEDIDOR E INSTALAÇÃO DA CHAVE .",,29/06/2024,1105591198,1105591415,,,
2000449867,HG488,34050001930,34050022830,S/CHAVE,55090804762,SIM,NÃO,NÃO,MARABÁ,MAB701,20/06/2024,15:25,16:15,"MEDIDOR SE ENCONTRA EM CAMPO DESPARAMETRIZADO, SEM LEITURA REVERSA. FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MD E INSTALAÇÃO DA CHAVE ",ERIKA,29/06/2024,1105995091,1105591660,,,
2000455559,BD181,31110097436,34100002533,S/CHAVE,55120809515,SIM,NÃO,NÃO,MARABÁ,MAB715,19/06/2024,16:30,17:59,"MEDIÇÃO SEM CHAVE DE AFERIÇÃO, MD QUEIMADO. FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MD E INSTALAÇÃO DA CHAVE.",ERIKA,27/06/2024,1105902366,,ANEXADO,,
2000452044,BV714,34050015981,34100002487,S/CHAVE,55090804460,SIM,NÃO,NÃO,MARABÁ,MAB715,20/06/2024,11:00,12:30,MEDIDOR COM VISOR APAGADO. FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MD.,BRENDA,09/07/2024,1106117375,DP 04,27/06,,
2000439491,BR195,31110089344,34100002509,S/CHAVE,55090804169,SIM,NÃO,NÃO,MARABÁ,MAB715,20/06/2024,14:00,15:00,MEDIDOR COM VISOR ESCURO SEM LEITURA. FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR,BRENDA,09/07/2024,1105912312,,27/06,,
2000458825,S/PLACA,37070078881,SEM TROCA ,55120809755,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB701,20/06/2024,09:30,10:35,"MEDIDOR SE ENCONTRA EM CAMPO, COM TAMPA EMBAÇDA E SUJA DE TINTA. FOI NORMALIZADO COM A SUBSTITUIÇÃO DA TAMPA.",ERIKA,27/06/2024,1105901447,,,,
2000435597,BT222,31110088674,38110005854,SIM,NÃO,NÃO,NÃO,NÃO,MARABÁ,MAB715,20/06/2024,08:00,10:30,MEDIÇÃO SEM SER REGISTRADA TCS FURTADOS FOI NORMALIZADA COM A INSTALAÇÃO DO EASY TRAFO ,BRENDA,20/06/2024,1105591790,1105592058,,,
2000491902,S/PLACA,31110108713,34050022627,NÃO,NÃO,NÃO,NÃO,NÃO,PARAUAPEBAS,PAP706,20/06/2024,17:04,17:30,INSTALAÇÃO COM MD DISPLAY DESPROGRAMADO A INSTALAÇÃO FOI NORMALIZADA COM A SUBSTITUIÇÃO DO MD.,BRENDA,24/06/2024,1105714926,,,,
2000476237,S/PLACA,31110059771,34050023135,NÃO,NÃO,NÃO,NÃO,NÃO,PARAUAPEBAS,PAP706,20/06/2024,14:20,14:40,INSTALAÇÃO COM MD COM DISPLAY APAGADO A INSTALAÇÃO FOI NORMALIZADA COM A SUBSTITUIÇÃO DO MD.,BRENDA,20/06/2024,1105587356,,,,
2000464014,S/PLACA,31110092760,38110004084,SIM,NÃO,SIM,NÃO,NÃO,PARAUAPEBAS,PAP706,20/06/2024,15:10,15:48,INSTALAÇÃO COM MD APAGADO AÇÃO DE VANDALISMO INSTALAÇÃO FOI NORMALIZADA INSTALAÇÃO DE EASY TRAFO ,BRENDA,20/06/2024,1077235629,1105590946,,,
2000591259,NX784,32020028997,NÃO,SIM,NÃO,SIM,NÃO,NÃO,REDENÇÃO,RED710,20/06/2024,09:43,10:34,INSTALAÇÃO COM A CAIXA QUEBRADA INSTALÇÃO FOI NORMALIZADA COM A SUBSTITUIÇÃO DA CAIXA,BRENDA,20/06/2024,1105583501,,,,
2000606658,JJ575,32020031513,NÃO,SIM,NÃO,NÃO,NÃO,NÃO,REDENÇÃO,RED710,20/06/2024,14:35,15:18,INSTALAÇÃO SEM OS FIOS DE ALIMENTAÇÃO DO MD CORTADOS INSTALAÇÃO FOI NORMALIZADA COM A REGULARIÇÃO DOS FIOS.,BRENDA,20/06/2024,1105588389,,,,
2000508079,S/PLACA,31110060419,38110005757,SIM,NÃO,SIM,NÃO,NÃO,PARAUAPEBAS,PAP706,21/06/2024,14:28,15:21,INSTALAÇÃO COM MD NÃO CADASTRADO A INSTALAÇÃO FOI NORMALIZADA COM A INSTALAÇÃO DO EASY TRAFO ,BRENDA,24/06/2024,1105721405,1105722311,,,
2000498198,IW991,32020016190,38110005765,SIM,NÃO,SIM,RETIRADO,NÃO,PARAUAPEBAS,PAP706,21/06/2024,10:27,11:30,INSTALAÇÃO COM O MD A TENSÃO DESLIGADA POR VANDALISMO A INSTALAÇÃO FOI NORMALIZADA INSTALAÇÕ DO EASY TRAFO ,ERIKA,26/06/2024,1105722316,1106052440,,,
2000476269,S/PLACA,31110102707,38110005749,NÃO,NÃO,SIM,NÃO,NÃO,PARAUAPEBAS,PAP706,21/06/2024,15:48,16:28,iINSTALAÇÃO SEM MD CAUSADO POR VANDALISMO A INSTALAÇÃO FOI NORMALIZADA INSTALADO EASY TRAFO,BRENDA,24/06/2024,1072795633,1105729912,,,
2000606801,S/PLACA,32020037007,NÃO,SIM,NÃO,NÃO,NÃO,NÃO,REDENÇÃO,RED710,21/06/2024,09:07,09:40,INSTALAÇÃO COM OS FIOS ALIMENTAÇÃO DO MD CORTADAS INSTALAÇÕA FOI NORMALIZADA COM A REGULARIZAÇÃO DOS FIOS ,ERIKA,27/06/2024,1105729969,,,,
2000589351,,32020029462,NÃO,SIM,NÃO,NÃO,NÃO,NÃO,REDENÇÃO,RED710,21/06/2024,10:04,10:40,INSTALAÇÃO COM A CAIXA QUEBRADA INSTALAÇÃO FOI NORMALIZADA COM A SUBSTITUIÇÃO DA CAIXA ,BRENDA,24/06/2024,1105731735,,,,
2000606762,JJ698,32020037210,NÃO,,NÃO,NÃO,NÃO,NÃO,REDENÇÃO,RED710,21/06/2024,14:30,15:53,INSTALAÇÃO COM A CAIXA QUEBRADA INSTALAÇÃO FOI NORMALIZADA COM A SUBSTITUIÇÃO DA CAIXA ,BRENDA,24/06/2024,1105736142,,,,
2000447239,241,31110093376,34050022830,S/CHAVE,55090804613,SIM,NÃO,NÃO,MARABÁ,MAB701,21/06/2024,10:05,11:00,MEDIDOR SE ENCONTRA EM CAMPO APAGANDO E SEM FASE (A). FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR,BRENDA,09/07/2024,1105911645,,27/06,,
2000474424,S/PLACA,34050008934,SEM TROCA,55120806867,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,21/06/2024,08:00,08:59,MEDIDOR SE ENCONTRA EM CAMPO COM LEITURA TRAVADA,ERIKA,27/06/2024,1105903591,,ANEXADO,,
2000449880,S/PLACA,34100002800,SEM TROCA,55090804570,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,21/06/2024,10:00,10:30,FURO NA TAMPA ,ERIKA,27/06/2024,1105905038,,,,
2000446133,S/PLACA,32140003238,SEM TROCA,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,21/06/2024,11:29,12:00,MEDIDOR CAINDO ,ERIKA,27/06/2024,1105906014,,,,
2000463215,BD963,34050001867,34100002517,55090815312,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,21/06/2024,14:00,15:00,"LEITURISTA COM DIFICULDADE DE IDENTIFICAR O CANAL CORRETO, O MD NÃO É COMPATIVEL COM A MEDIÇÃO. FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR, POR OUTRO PARAMETRIZADO.",ERIKA,27/06/2024,1105906406,,,,
2000474325,S/PLACA,31110058554,34100003645,SIM,55120809516,SIM,NÃO,NÃO,MARABÁ,MAB715,21/06/2024,16:57,17:58,"MEDIDOR COM VISOR APAGADO, CAIX DANIFICADA  SEM CHAVE DE AFERIÇÃO. FOI NORMALIZADO COM  A SUBSTITUIÇÃO DO MD TROCA DA CAIXA E INSTALAÇÃO  DA CHAVE.",,02/07/2024,,,,,
2000512896,S/PLACA,31110059607,38110005730,55090806741,RETIRADA,SIM,RETIRADO,NÃO,PARAUAPEBAS,PAP706,21/06/2024,16:51,17:35,INSTALAÇÃO COM MEDIDOR APAGADO. FOI NORMALIZADO COM A INSTALAÇÃO DO EASY TRAFO.,ERIKA,27/06/2024,1105909913,1106052443,NÃO ,,
2000507262,S/PLACA,31110073251,34050023127,55090806966,NÃO,SIM,NÃO,NÃO,PARAUAPEBAS,PAP706,22/06/2024,08:23,09:02,MEDIDOR COM MANCHA NO VISOR. FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR.,ERIKA,27/06/2024,1105910275,,não ,,
2000504548,S/PLACA,32020016530,38110005820,55120802272,RETIRADA,SIM,RETIRADO,NÃO,PARAUAPEBAS,PAP706,22/06/2024,09:37,10:17,"INSTALÇÃO SEM CABO CONTROLE, CAUSADO POR VANDALISMO. FOI NORMALIZADO COM A INSTALAÇÃO DO EASYTRAFO",ERIKA,26/06/2024,1105857441,1106052447,,,
2000475836,S/PLACA,31110059682,38110005838,S/CHAVE,NÃO,SIM,RETIRADO,NÃO,PARAUAPEBAS,PAP706,24/06/2024,10:46,11:35,INSTALAÇÃO SEM CABO CONTROLE. FOI NORMALIZADO COM A INSTALAÇÃO DO EASYTRAFO,ERIKA,27/06/2024,1105858903,1106052503,ANEXADO,,
2000508498,S/PLACA,AUSENTE ,38110005846,S/CHAVE,NÃO,SIM,RETIRADO,NÃO,PARAUAPEBAS,PAP706,24/06/2024,14:22,15:01,INSTALÇÃO SEM MEDIDOR . FOI NORMALIZADO COM A INSTALAÇÃO DO EASYTRAFO. (TRAFO MUDADO DE LUGAR),ERIKA,26/06/2024,1066857658,1106052504,,,
2000511957,OF274,AUSENTE ,38110005811,S/CHAVE,NÃO,SIM,RETIRADO,NÃO,PARAUAPEBAS,PAP706,24/06/2024,14:13,16:00,INSTALAÇÃO SEM MEDIDOR. FOI NORMALIZADO COM A INSTALAÇÃO DO EASYTRAFO,ERIKA,26/06/2024,1070440829,1106052510,,,
2000487006,S/PLACA,31110110726,38110005790,S/CHAVE,NÃO,SIM,RETIRADO,NÃO,PARAUAPEBAS,PAP706,24/06/2024,16:24,17:30,"INSTALAÇÃO COM CABO CORTADO, CAUSADO POR VANDALISMO. FOI NORMALIZADO COM  A INSTALAÇÃO DO EASYTRAFO.",ERika,26/06/2024,1105863548,1106052514,,,
2000437880,GG304,AUSENTE,38110005927,S/CHAVE,NÃO,SIM,RETIRADO,NÃO,MARABÁ,MAB715,24/06/2024,08:30,11:00,INSTALAÇÃO EASYTRAFO,ERIKA,26/06/2024,1105851385,1106052519,,,
2000594788,BU711,32020027184,SEM TROCA,55120800105,NÃO,SIM,NÃO,NÃO,REDENÇÃO,RED710,24/06/2024,08:22,09:29,MEDIÇÃO COM A FASE PRIMARIA (B) DESCONECATADA. FOI REGURALIZADA COM A REGULARIZAÇÃO DA FASE.,ERIKA,27/06/2024,1105914176,,ANEXADO,,
2000609904,S/PLACA,32020031149,SEM TROCA,55090810437,NÃO,SIM,NÃO,NÃO,REDENÇÃO,RED710,24/06/2024,10:23,11:25,INSTALAÇÃO COM A FASE PRIMARIA (B) DESCONECTADA. FOI NORMALIZADA COM A REGULARIZAÇÃO DA FASE.,ERIKA,27/06/2024,1105914520,,ANEXADO,FZ LEVANTAMENTO,
2000590253,S/PLACA,2000590253,SEM TROCA,55120800378,NÃO,SIM,NÃO,NÃO,REDENÇÃO,RED710,24/06/2024,15:33,16:00,INSTALAÇÃO CO A FASE PRIMARIA (C) DESCONECTADA. FOI NORMALIZADO COM A REGULARIZAÇÃO DA FASE.,BRENDA ,24/06/2024,1105737285,,ANEXADO,,
2000593383,GG486,32020026498,SEM TROCA,55120800026,NÃO,SIM,NÃO,NÃO,REDENÇÃO,RED710,25/06/2024,09:43,10:05,INSTALAÇÃO CO A FASE PRIMARIA (C) DESCONECTADA. FOI NORMALIZADO COM A REGULARIZAÇÃO DA FASE.,ERIKA,27/06/2024,1105915175,,ANEXADO,,
2000610514,IF150,32020038445,SEM TROCA,55090810418,NÃO,SIM,NÃO,NÃO,REDENÇÃO,RED710,25/06/2024,15:34,16:25,"INSTALAÇÃO CO A FASE PRIMARIA (A,B E C) DESCONECTADAS. FOI NORMALIZADO COM A REGULARIZAÇÃO DA FASES.",ERIKA,27/06/2024,1066857729,,ANEXADO,,
2000589254,BW308,32020024134,SEM TROCA,55090805887,55092700701,SIM,NÃO,NÃO,REDENÇÃO,RED710,25/06/2024,16:45,17:45,INSTALAÇÃO COM CAIXA QUEBRADA. FOI NORMALIZADA COM A SUBSTITUIÇÃO DA CAIXA.,ERIKA,27/06/2024,1105901134,,ANEXADO,,
2000443776,705,31110090806,38110005889,S/CHAVE,NÃO,SIM,RETIRADO,NÃO,MARABÁ,MAB715,25/06/2024,08:51,11:00,INSTALAÇÃO EASYTRAFO,BRENDA,29/07/2024,1107022197,1107219893,,,
2000475470,S/PLACA,31110096162,38110005862,S/CHAVE,NÃO,SIM,RETIRADO,NÃO,MARABÁ,MAB715,25/06/2024,12:10,14:00,INSTALAÇÃO EASYTRAFO,ERIKA,27/06/2024,1105906795,1106052558,,,
2000488646,S/PLACA ,31110099048,34050022864,S/CHAVE,55090805812,SIM,NÃO,NÃO,PARAUAPEBAS,PAP706,25/06/2024,10:04,10:50,MEDIDOR COM MANCHA NO VISOR. FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR.,BRENDA,27/07/2024,1107021559,,,,
2000484557,S/PLACA,31110109973,34050022899,55090805346,NÃO,SIM,NÃO,NÃO,PARAUAPEBAS,PAP706,25/06/2024,15:40,15:59,MEDIDOR COM MANCHA NO VISOR. FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR.,ERIKA,27/06/2024,1105915990,,ANEXADO,,
2000481975,S/PLACA,31110113580,34050022643,S/CHAVE,NÃO,SIM,NÃO,NÃO,PARAUAPEBAS,PAP706,25/06/2024,16:26,16:53,MEDIDOR COM MANCHA NO VISOR. FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR.,ERIKA,27/06/2024,1105916793,,ANEXADO,,
2000606661,IF396,32020036566,SEM TROCA ,55090811205,NÃO,SIM,NÃO,NÃO,REDENÇÃO,RED710,26/06/2024,14:30,15:01,INSTALAÇÃO COM FASE PRIMARIA (B) DESCONECTADA. FOI NORMALIZDAO COM A REGULARIZAÇÃO DA FASE,ERIKA,27/06/2024,1105917283,,ANEXADO,,
2000594780,PV318,32020029330,SEM TROCA ,55120800118,NÃO,SIM,NÃO,NÃO,REDENÇÃO,RED710,26/06/2024,10:06,10:50,INSTALAÇÃO COM FASE PRIMARIA (C) DESCONECTADA. FOI NORMALIZDAO COM A REGULARIZAÇÃO DA FASE,ERIKA,27/06/2024,1066855747,,ANEXADO,,
2000589304,JJ801,32020029446,SEM TROCA ,55120800373,NÃO,SIM,NÃO,NÃO,REDENÇÃO,RED710,26/06/2024,15:43,16:45,INSTALAÇÃO COM CAIXA QUEBRADA. FOI NORMALIZADA COM A SUBSTITUIÇÃO DA CAIXA.,ERIKA,27/06/2024,1105919489,,ANEXADO,,
2000611357,JJ696,32020031599,SEM TROCA ,55120801214,NÃO,SIM,NÃO,NÃO,REDENÇÃO,RED710,27/06/2024,10:40,11:35,"INSTALAÇÃO COM FASE PRIMARIA (A,B E C) DESCONECTADA. FOI NORMALIZDAO COM A REGULARIZAÇÃO DA FASE",ERIKA,27/06/2024,1105919828,,ANEXADO,,
2000591355,NX789,32020028822,SEM TROCA ,55120800067,NÃO,SIM,NÃO,NÃO,REDENÇÃO,RED710,27/06/2024,16:17,16:55,INSTALAÇÃO COM OS FIOS ALIMENTAÇÃO DO MD CORTADAS INSTALAÇÕA FOI NORMALIZADA COM A REGULARIZAÇÃO DOS FIOS ,ERIKA,27/06/2024,1105920361,,ANEXADO,,
2000528576,S/PLACA,37070079233,34050020861,55120809754,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB701,27/06/2024,11:00,12:05,MEDIDOR SE ENCONTRA EM CAMPO APAGADO. SEM REGISTRO DE LEITURA. FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR.,ERIKA,29/06/2024,1105995251,,,,
2000446792,S/PLACA,31110090237,38110005870,S/CHAVE,NÃO,SIM,RETIRADO,NÃO,MARABÁ,MAB715,26/06/2024,09:00,12:00,INSTALAÇÃO EASYTRAFO,ERIKA,27/06/2024,1105907658,1106052621,ANEXADO ,,
2000463196,S/PLACA ,31110105617,34100002525,ESTOQUE ,55090805055,NÃO,NÃO,NÃO,MARABÁ,MAB715,27/06/2024,13:00,14:00,ALVO IN PASSADA PARA EQUIPE NORMALIZADA COM A SUBSTITUIÇÃO DO MD E FURO NA TAMPA,BRENDA,30/07/2024,1106052980,,,,
2000443390,S/PLACA,3110092329,34100002495,SIM ,55090804161,NÃO,NÃO,NÃO,MARABÁ,MAB715,27/06/2024,12:00,13:00,MD COM VISOR ESCURO FOI NORMALIZADA COM A SUSBSTITUIÇÃO DO MD E SEM TAMPA ,BRENDA,08/07/2024,1106376264,,,,
2000452516,s/placa,31110089336,34100002720,SIM ,55090804174,NÃO,NÃO,NÃO,MARABÁ,MAB715,28/06/2024,11:27,14:00,REFORMA COMPLETA COM A INSTALAÇÃO DA CAIXA EA SUBSTITUIÇÃO DO CONECTOR COM BAY PASSO NA FASES B E SUBSTITUIÇÃO DO CABO CONTROLE DO MESMO  ESTAVA CURTO FOI NORMALIZADA  ,ERIKA,06/08/2024,1107577481,1107205534,,,
2000592673,BV793,32020026919,NÃO,SIM,NÃO,NÃO,NÃO,NÃO,REDENÇÃO,RED710,28/06/2024,09:17,09:55,INSTALAÇÃO COM A FASE PRIMARIA (B) DESCONECTADA INSTALAÇÃO FOI NORMALIZADA COM REGULARIÇÃO DA FASE (B) PRIMARIA,BRENDA,01/07/2024,1106054542,,,,
2000593797,GK102,32020026021,NÃO,SIM,NÃO,SIM,NÃO,NÃO,REDENÇÃO,RED710,28/06/2024,10:08,10:49,"INSTALAÇÃO COM A FASE PRIMARIA (A,B F)  DESCONECTADA INSTALAÇÃO FOI NORMALIZADA COM REGULARIÇÃO DA FASE (A,B F) PRIMARIA",BRENDA,01/07/2024,1066857721,,,,
2000611264,IF446,32020031092,NÃO,SIM,NÃO,SIM,NÃO,NÃO,REDENÇÃO,RED710,28/06/2024,15:26,16:31,"INSTALAÇÃO COM AS FASES PRIMARIAS (A,C) DESCONECTADAS INSTALAÇÃO FOI NORMALIZADA COM A REGULARIÇAÕ DA FASE",BRENDA,01/07/2024,1106058786,,,,
2000470629,S/PLACA,31110104467,34050022635,S/CHAVE,NÃO,SIM,NÃO,NÃO,PARAUAPEBAS,PAP706,28/06/2024,10:35,14:14,INSTALAÇÃO COM MD COM UMA MANCHA NO DISPLAY A INSTALAÇÃO FOI NORMALIZADA COM A SUBSTITUIÇAÕ DO MD ,BRENDA,01/07/2024,1065714533,,,,
2000509562,S/PLACA,31110060087,38110005781,SIM,NÃO,SIM,NÃO,NÃO,PARAUAPEBAS,PAP706,28/06/2024,14:32,15:20,INSTALAÇÃO COM O MD APAGADO CAUSADO POR VANDALISMO A INSTALAÇÃO FOI NORMALIZADA INSTALAÇÃO DO EASY TRAFO ,BRENDA,01/07/2024,1070440827,1106063149,,,
2000475612,S/PLACA,31110100283,34050022880,SIM,NÃO,NÃO,NÃO,NÃO,PARAUAPEBAS,PAP706,28/06/2024,15:40,16:02,INSTALAÇÃO COM O MD CO UMA MANCHA NO DISPLAY A INSTALAÇÃO FOI NORMALIZADA COM A SUBSTITUIÇÃO DO MD ,BRENDA,01/07/2024,1106063459,,,,
2000486296,S/PLACA,31110059593,34050023143,SIM,NÃO,NÃO,NÃO,NÃO,PARAUAPEBAS,PAP706,28/06/2024,16:23,17:00,INSTALAÇÃO COM O MANCHA NO DISPLAY DO  MD INSTALAÇÃO FOI NORMALIZADA COM SUBSTITUIÇÃO DO MD ,BRENDA,01/07/2024,1106071537,,,,
2000481420,S/PLACA,31110102863,38110005803,S/CHAVE,NÃO,NÃO,NÃO,NÃO,PARAUAPEBAS,PAP706,29/06/2024,09:40,10:22,INSTALAÇÃO COM O MD COM  CABO CONTROLE ROMPIDO CAUSADO POR VANDALISMO A ONSTALAÇÃO FOI NORMALIZADO INSTALADO EASY TRAFO,BRENDA,01/07/2024,1065715162,1106074354,,,
2000477208,S/PLACA,31110100054,38110005773,SIM,NÃO,NÃO,NÃO,NÃO,PARAUAPEBAS,PAP706,29/06/2024,10:55,11:20,INSTALAÇÃO COM O MD CO UMA MANCHA NO DISPLAY INSTALAÇÃO NORMALIZADA INSTALAÇÃO DO EASY TRAFO,BRENDA,01/07/2024,1106074357,1106074866,,,
2000527601,S/PLACA,31110059712,34050022910,S/CHAVE,NÃO,NÃO,NÃO,NÃO,PARAUAPEBAS,PAP706,29/06/2024,11:40,12:11,INSTALAÇÃO COM O MD SEM REGISTRAR A ENEGIA GERADA POR PLACA SOLAR A INSTALAÇÃO FOI NORMALIZADA COM A SUSBSTITUIÇÃO DO MD ,BRENDA,01/07/2024,1106074900,,,,
2000485949,S/PLACA,31110107997,34050022112,SIM,NÃO,NÃO,NÃO,NÃO,PARAUAPEBAS,PAP706,01/07/2024,14:24,15:00,INSTALAÇÃO COM O MD SEM REGISTRO A ENERGIA GERADA POR PLACA SOLAR A INSTALAÇÃO FOI NORMALIZADA COM A SUBSTITUIÇÃO DO MD,BRENDA,01/07/2024,1106076268,,,,
2000508903,S/PLACA,31110073308,34050023097,SIM,NÃO,NÃO,NÃO,NÃO,PARAUAPEBAS,PAP706,01/07/2024,11:19,11:50,INSTALAÇÃO COM O MD COM UMA MANCHA NO DISPLAY A INSTALAÇÃO FOI NORMALIZADA COM A SUBSTITUIÇÃO DO MD ,BRENDA,01/07/2024,1106077603,,,,
2000591766,AK893,32020024070,NÃO,SIM,NÃO,NÃO,NÃO,NÃO,REDENÇÃO,RED710,01/07/2024,09:17,10:10,INSTALAÇAÕ COM A CAIXA QUEBRADA INSTALAÇÃO FOI NORMALIZADA COM A SUBSTITUIÇÃO DA CAIXA ,BRENDA,01/07/2024,1106078261,,,,
2000591390,AK501,32020026706,NÃO,SIM,NÃO,NÃO,NÃO,NÃO,REDENÇÃO,RED710,01/07/2024,10:08,11:35,INSTALAÇAÕ COM A CAIXA QUEBRADA INSTALAÇÃO FOI NORMALIZADA COM A SUBSTITUIÇÃO DA CAIXA ,BRENDA,01/07/2024,1106078813,,,,
2000486269,S/PLACA,31110108012,34050022120,SIM,NÃO,NÃO,NÃO,NÃO,PARAUAPEBAS,PAP706,01/07/2024,15:26,15:49,INSTALAÇÃO COM O MD SEM REGISTRAR A ENERGIA GERADA POR PLACA SOLAR A INSTALAÇÃO FOI NORMALIZADA COM A SUBSTITUIÇÃO DO MD,BRENDA,01/07/2024,1106079167,,,,
2000481997,S/PLACA,31110113687,34050022139,SIM,NÃO,NÃO,NÃO,NÃO,PARAUAPEBAS,PAP706,01/07/2024,15:26,15:49,INSTALAÇÃO COM O MD SEM REGISTRAR A ENERGIA GERADA POR PLACA SOLAR A INSTALAÇÃO FOI NORMALIZADA COM A SUBSTITUIÇÃO DO MD,BRENDA,01/07/2024,1106079631,,,,
2000589159,S/PLACA,32020024304,NÃO,SIM,NÃO,NÃO,NÃO,NÃO,REDENÇÃO,RED710,01/07/2024,15:15,15:50,INSTALAÇAÕ COM A CAIXA QUEBRADA INSTALAÇÃO FOI NORMALIZADA COM A SUBSTITUIÇÃO DA CAIXA ,BRENDA,01/07/2024,1106079929,,,,
2000589325,S/PLACA,32020028466,NÃO,SIM,NÃO,NÃO,NÃO,NÃO,REDENÇÃO,RED710,01/07/2024,15:15,16:00,INSTALAÇAÕ COM A CAIXA QUEBRADA INSTALAÇÃO FOI NORMALIZADA COM A SUBSTITUIÇÃO DA CAIXA ,BRENDA,01/07/2024,1106080134,,,,
2000443391,S/PLACA,34050011242,34050023160,SIM ,55090804558,NÃO,NÃO,NÃO,MARABÁ,MAB701,01/07/2024,15:05,16:00,MD SE ENCONTRA EM CAMPO DESPANDAMESTRIZADA SEM REGISTRO DA LEITURA REVERSSA FOI NORMALIZADA COM A SUBSTITUIÇÃ DO MD ,BRENDA,19/07/2024,,,,,
2000589323,BW311,32020023685,NÃO,S/CHAVE,SIM,NÃO,NÃO,NÃO,REDENÇÃO,RED710,02/07/2024,08:36,09:40,INSTALAÇÃO COM A CAIXA QUEBRADA INSTALAÇÃO FOI NORMALIZADA COM A SUBSTITUIÇÃO DA CAIXA.,BRENDA,02/07/2024,1106121234,,,,
2000512045,S/PLACA,31110103541,34050022082,SIM,NÃO,NÃO,NÃO,NÃO,PARAUAPEBAS,PAP706,02/07/2024,09:13,09:42,INSTALAÇÃO COM MD SEM REGISTRAR A ENERGIA GERADA PELA PLACA SOLAR A INSTALAÇÃO FOI NORMALIZADA COM A SUBSTITUIÇÃO DO MD ,BRENDA ,02/07/2024,1106122496,,,,
